"date","name","infected","deaths"
"2020-01-26","China","1985","0"
"2020-01-26","Japan","3","0"
"2020-01-26","Korea","2","0"
"2020-01-26","Viet Nam","2","0"
"2020-01-26","Singapore","4","0"
"2020-01-26","Australia","4","0"
"2020-01-26","Malaysia","3","0"
"2020-01-26","Thailand","5","0"
"2020-01-26","Nepal","1","0"
"2020-01-26","America","2","0"
"2020-01-26","France","3","0"
